id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36055595,Rental unit in Málaga · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,271195899,Ana Y Victoria,,Cruz De Humilladero,36.71271,-4.43692,Private room,,2,83,2023-12-10,1.51,2,0,7,VFT/MA/34024
36060112,Rental unit in Málaga · ★4.0 · 3 bedrooms · 12 beds · 1 bath,271270361,María Jesús,,Centro,36.72063,-4.4308,Entire home/apt,100,4,6,2022-08-07,0.11,1,35,0,CTC2019113827
36068521,Rental unit in Málaga · ★4.43 · 1 bedroom · 2 beds · 1.5 baths,64914179,Inés,,Centro,36.717319,-4.411286,Entire home/apt,81,2,96,2023-11-26,1.77,2,158,33,CTC-2019124119
36107489,Rental unit in Málaga · ★4.0 · 3 bedrooms · 5 beds · 1 bath,271605766,Pablo,,Cruz De Humilladero,36.71698,-4.44525,Entire home/apt,131,2,13,2023-10-29,0.24,1,362,2,VFT/MA/38275
36128398,Condo in Málaga · ★4.08 · Studio · 2 beds · 1 bath,126122789,Adrian,,Este,36.72132,-4.37534,Entire home/apt,264,2,13,2023-09-27,0.31,4,61,2,CTC-2019118445
36135257,Rental unit in Málaga · ★4.57 · 3 bedrooms · 4 beds · 1 bath,26285306,Vivendos,,Carretera de Cadiz,36.706236941858755,-4.436794285384191,Entire home/apt,73,1,21,2023-04-08,0.38,1,28,1,CTC-2019110964
36137902,Rental unit in Málaga · ★4.60 · 1 bedroom · 2 beds · 0 baths,228835060,Malaga Planners,,Centro,36.721748,-4.418972,Entire home/apt,109,1,10,2023-12-04,0.45,17,362,9,VFT/MA/10677
36141378,Townhouse in Málaga · ★4.34 · 5 bedrooms · 12 beds · 6 baths,5490522,Fali,,Carretera de Cadiz,36.70336,-4.43643,Entire home/apt,321,4,50,2023-11-21,0.91,15,292,14,VTF/MA/34353
36167244,Rental unit in Málaga · ★4.84 · 1 bedroom · 2 beds · 1 bath,134824010,Emilio,,Centro,36.72167,-4.41934,Entire home/apt,122,2,62,2023-12-11,1.52,7,32,36,A/MA/01560
36168676,Rental unit in Málaga · ★4.97 · 1 bedroom · 2 beds · 1 bath,111153560,Adela,,Centro,36.71751,-4.41061,Entire home/apt,130,6,35,2023-03-22,0.65,2,191,2,CTC-2019157660
36187856,Rental unit in Málaga · ★4.85 · 2 bedrooms · 3 beds · 1 bath,11723330,David,,Centro,36.72462,-4.41698,Entire home/apt,88,1,34,2023-11-27,0.63,1,325,16,VFT/MA34840
36193545,Rental unit in Málaga · ★4.56 · 2 bedrooms · 3 beds · 2 baths,80225433,I Loft Malaga,,Centro,36.72153,-4.42319,Entire home/apt,141,1,34,2023-10-22,0.62,181,338,5,CTC-2019114944
36193548,Rental unit in Málaga · ★4.58 · 2 bedrooms · 3 beds · 2 baths,80225433,I Loft Malaga,,Centro,36.72174,-4.4235,Entire home/apt,141,1,11,2023-10-23,0.20,181,0,1,CTC-2019114929
36193555,Rental unit in Málaga · ★4.86 · 1 bedroom · 2 beds · 1 bath,80225433,I Loft Malaga,,Centro,36.71952,-4.42461,Entire home/apt,117,1,7,2023-09-18,0.13,181,356,3,CTC-2019114941
36193562,Rental unit in Málaga · ★4.71 · 1 bedroom · 2 beds · 1 bath,80225433,I Loft Malaga,,Centro,36.72093,-4.42503,Entire home/apt,117,1,14,2023-10-07,0.26,181,362,3,CTC-2019114943
36226527,Rental unit in Málaga · ★4.79 · 2 bedrooms · 3 beds · 2 baths,272461076,Aida Y Guido,,Centro,36.72442,-4.41677,Entire home/apt,156,4,100,2023-12-27,1.86,1,0,26,CTC-2019074481
36253807,Rental unit in Málaga · ★4.29 · 3 bedrooms · 4 beds · 1 bath,108887898,Alexandra,,Cruz De Humilladero,36.71204,-4.43967,Entire home/apt,76,3,14,2023-08-22,0.26,2,68,3,CTC-2019123255
36259489,Rental unit in Málaga · ★4.67 · 1 bedroom · 1 bed · 1 bath,10542049,Pelayo,,Centro,36.72454,-4.4205,Entire home/apt,120,5,6,2023-07-30,0.36,2,362,5,Exempt
36294921,Rental unit in Málaga · ★4.53 · 3 bedrooms · 3 beds · 1 bath,12266244,Bossh Hotels,,Centro,36.72323,-4.41583,Entire home/apt,150,2,89,2023-12-10,1.65,10,311,29,CTC-2019129968
36305798,Rental unit in Málaga · ★4.20 · 2 bedrooms · 3 beds · 1 bath,126429738,Steffen,,Centro,36.72377,-4.42518,Entire home/apt,152,1,5,2023-08-01,0.17,63,298,2,VFT/MA/07518
36328168,Rental unit in Málaga · ★4.86 · 1 bedroom · 1 bed · 1 bath,61977582,Salva Y Javi,,Palma-Palmilla,36.72905,-4.42609,Entire home/apt,59,1,7,2019-11-09,0.13,28,231,0,CTC-2019124146
36332386,Rental unit in Málaga · ★4.13 · 2 bedrooms · 3 beds · 1 bath,4884962,"Esther, Francisco & Sara",,Centro,36.72883,-4.4229,Entire home/apt,120,1,15,2023-07-06,0.28,15,85,1,VFT/MA/34785
36335851,Rental unit in Málaga · ★4.58 · 1 bedroom · 3 beds · 1 bath,80225433,I Loft Malaga,,Centro,36.7247,-4.42148,Entire home/apt,77,1,36,2023-10-03,0.67,181,253,11,CTC-2019048532
36353366,Rental unit in Málaga · ★4.87 · 4 bedrooms · 4 beds · 2 baths,273380943,María Del Carmen,,Teatinos-Universidad,36.71077,-4.46303,Entire home/apt,115,2,15,2023-08-25,0.28,1,62,7,CTC-2019 127260
36379503,Rental unit in Málaga · 1 bedroom · 1 bed · 1 bath,101418638,Margarita,,Centro,36.7257,-4.42152,Entire home/apt,97,1,0,,,39,263,0,VFT/MA/05860
36384002,Rental unit in Málaga · 1 bedroom · 1 bed · 1 private bath,12144836,Victoria,,Centro,36.7141,-4.42523,Private room,71,1,1,2019-12-08,0.02,2,269,0,VFT/MA/35191
36400931,Rental unit in Málaga · ★5.0 · 3 bedrooms · 3 beds · 1 bath,188660564,Miriam,,Centro,36.73021,-4.41728,Entire home/apt,98,4,6,2023-08-20,0.11,1,97,3,Exempt
36406452,Rental unit in Málaga · ★4.42 · 2 bedrooms · 3 beds · 2 baths,80225433,I Loft Malaga,,Centro,36.72059,-4.42243,Entire home/apt,119,1,24,2023-03-06,0.44,181,223,1,VFT/MA/04750
36409984,Guesthouse in Málaga · ★4.52 · 3 bedrooms · 4 beds · 1.5 baths,273755199,Rosa,,Teatinos-Universidad,36.72135,-4.45829,Entire home/apt,110,2,21,2023-09-24,0.39,6,203,10,CTC-2019125782
36433209,Rental unit in Málaga · ★4.88 · 2 bedrooms · 2 beds · 1 bath,25994544,Jose L,,Carretera de Cadiz,36.68708,-4.44868,Entire home/apt,95,4,47,2023-12-20,0.87,6,0,24,VFT/MA/31765
36439037,Rental unit in Málaga · ★4.93 · 2 bedrooms · 3 beds · 2 baths,89812313,Ele,,Centro,36.72628,-4.41331,Entire home/apt,129,2,29,2023-09-24,0.56,63,201,8,VFT/MA/20543
36439050,Guesthouse in Málaga · 1 bedroom · 1 bed · 1 shared bath,273755199,Rosa,,Cruz De Humilladero,36.72303,-4.45781,Private room,100,2,2,2019-08-21,0.04,6,179,0,CTC2019125782
36439646,Rental unit in Málaga · ★4.75 · 2 bedrooms · 3 beds · 1 bath,80225433,I Loft Malaga,,Centro,36.72896,-4.42019,Entire home/apt,71,1,8,2023-10-19,0.15,181,292,2,VFT/MA/24967
36439649,Rental unit in Málaga · ★4.79 · 2 bedrooms · 4 beds · 1 bath,80225433,I Loft Malaga,,Centro,36.73096,-4.41948,Entire home/apt,77,1,14,2023-08-02,0.26,181,246,2,VFT/MA/24965
36441105,Rental unit in Málaga · ★4.49 · 2 bedrooms · 4 beds · 2 baths,80225433,I Loft Malaga,,Carretera de Cadiz,36.69707,-4.43809,Entire home/apt,176,1,35,2023-11-26,0.64,181,209,7,CTC-2019114796
36494590,Rental unit in Málaga · ★4.88 · 3 bedrooms · 6 beds · 2 baths,3298879,Málaga De Vacaciones,,Este,36.72395,-4.37911,Entire home/apt,137,1,8,2023-12-25,0.15,33,325,3,MA/33831
36511498,Condo in Málaga · ★5.0 · 1 bedroom · 2 beds · 1 bath,186862366,Josefa,,Centro,36.72722,-4.42869,Entire home/apt,500,5,6,2020-03-09,0.11,1,89,0,CTC-2019099474
36517921,Rental unit in Málaga · ★4.88 · 3 bedrooms · 5 beds · 2 baths,127994689,Natalia,,Centro,36.72281,-4.41574,Entire home/apt,177,2,114,2023-12-11,2.10,3,153,27,CTC-2018007100
36536769,Rental unit in Málaga · ★2.33 · 3 bedrooms · 4 beds · 1 bath,175674191,Malaga,,Bailen-Miraflores,36.72388,-4.43454,Entire home/apt,60,3,3,2022-05-15,0.06,1,365,0,MA23025
36542872,Rental unit in Málaga · ★4.79 · 2 bedrooms · 3 beds · 1 bath,2103056,David,,Centro,36.72197,-4.42436,Entire home/apt,103,1,203,2023-12-27,3.72,31,333,59,VFT/MA/35623
36546879,Condo in Málaga · ★4.43 · 3 bedrooms · 3 beds · 2 baths,273457712,Maria Dolores,,Teatinos-Universidad,36.717,-4.46525,Entire home/apt,80,3,7,2023-08-15,0.13,1,58,1,VFT/MA/35005
36548988,Rental unit in Málaga · ★4.87 · 3 bedrooms · 4 beds · 2 baths,13864380,Loreto,,Centro,36.72685,-4.42056,Entire home/apt,90,2,15,2023-08-16,0.28,1,31,2,VFT/MA/22749
36550104,Rental unit in Málaga · ★4.65 · 1 bedroom · 1 bed · 1.5 baths,268097476,Lola,,Cruz De Humilladero,36.71251,-4.43544,Private room,30,1,444,2023-12-12,8.15,3,0,120,VFT/MA/34496
36555956,Rental unit in Málaga · ★4.53 · 3 bedrooms · 4 beds · 1.5 baths,25107589,Suite Homes,,Centro,36.72818,-4.42099,Entire home/apt,75,1,15,2023-10-26,0.31,21,169,4,vft/ma/34385
36558899,Boutique hotel in Málaga · ★4.83 · 1 bedroom · 1 bed · 1 private bath,273734646,Soho Bahía Málaga,,Centro,36.71658,-4.42251,Hotel room,1000,1,6,2021-08-04,0.12,3,365,0,H/MA/00877
36559291,Boutique hotel in Málaga · 1 bedroom · 2 beds · 1 private bath,273734646,Soho Bahía Málaga,,Centro,36.71331,-4.42154,Hotel room,1000,1,0,,,3,365,0,H/MA/00877
36559398,Boutique hotel in Málaga · 1 bedroom · 3 beds · 1 private bath,273734646,Soho Bahía Málaga,,Centro,36.71482,-4.42241,Hotel room,1000,1,0,,,3,365,0,H/MA/00877
36563812,Boutique hotel in Málaga · ★4.55 · 1 bedroom · 1 bed · 1 private bath,274446073,Salles Málaga Centro,,Centro,36.72071,-4.42665,Private room,212,1,11,2023-01-02,0.26,4,362,1,H-MA-01664
36564055,Boutique hotel in Málaga · 1 bedroom · 3 beds · 1 private bath,274446073,Salles Málaga Centro,,Cruz De Humilladero,36.71593,-4.44552,Private room,262,1,0,,,4,353,0,H-MA-01664
36564105,Boutique hotel in Málaga · 2 bedrooms · 3 beds · 1 private bath,274446073,Salles Málaga Centro,,Cruz De Humilladero,36.71556,-4.44451,Private room,282,1,2,2022-12-25,0.05,4,346,0,H-MA-01664
36598316,Rental unit in Málaga · ★4.72 · 1 bedroom · 1 bed · 1 bath,275092709,Maria Angeles,,Centro,36.72078,-4.42421,Entire home/apt,140,1,116,2023-12-20,2.15,1,79,40,CTC-2019133371
36626405,Villa in Málaga · ★4.64 · 5 bedrooms · 7 beds · 3.5 baths,117253760,Cubo'S Holiday Homes.,,Churriana,36.66978,-4.46173,Entire home/apt,338,1,11,2023-08-17,0.22,21,182,3,CTC-2019108847
36631567,Rental unit in Málaga · ★4.84 · 2 bedrooms · 3 beds · 2 baths,275328301,Olivia,,Centro,36.72196,-4.42704,Entire home/apt,93,2,70,2023-12-30,1.29,1,189,16,VFT/MA/28622
36669805,Rental unit in Málaga · ★4.20 · 4 bedrooms · 4 beds · 1 bath,230917038,Jose,,Centro,36.73056,-4.4176,Entire home/apt,250,2,5,2022-08-15,0.17,1,364,0,VFT/MA/45563
36758204,Rental unit in Málaga · ★4.91 · 2 bedrooms · 2 beds · 1 bath,22753833,Hamiedha,,Centro,36.7282,-4.41532,Entire home/apt,105,2,54,2023-12-10,1.01,1,117,19,CTC-2019023703
36787626,Rental unit in Málaga · ★4.70 · 2 bedrooms · 3 beds · 1 bath,138864019,Alberto,,Centro,36.72614,-4.41594,Entire home/apt,79,2,109,2023-12-11,2.01,29,0,19,CTC-2019129471
36855526,Rental unit in Málaga · ★4.0 · 2 bedrooms · 3 beds · 1 bath,4971899,Fernando Y Ainhoa,,Centro,36.72379,-4.42016,Entire home/apt,117,2,19,2023-11-20,0.36,3,343,5,VFT/MA/18816
36866791,Rental unit in Málaga · ★4.48 · 1 bedroom · 1 bed · 1 bath,277094172,Andrea,,Bailen-Miraflores,36.72254,-4.44665,Entire home/apt,48,14,46,2023-09-27,0.86,1,271,9,CTC-2019135432
36869073,Rental unit in Málaga · ★4.57 · 1 bedroom · 1 bed · 1 bath,277109500,Juan Carlos,,Centro,36.72504,-4.421,Entire home/apt,97,2,128,2023-12-08,2.41,3,76,47,VFT/MA/19260
36878743,Rental unit in Málaga · ★4.66 · 1 bedroom · 1 bed · 1 bath,138864019,Alberto,,Este,36.72236,-4.37963,Entire home/apt,63,2,71,2023-12-10,1.31,29,322,22,A/MA/1611
36897884,Rental unit in Málaga · ★4.71 · 2 bedrooms · 2 beds · 1 bath,8028192,Mabel,,Centro,36.7228,-4.41922,Entire home/apt,88,2,14,2023-12-10,0.26,3,81,5,A/Mª/01250
36959492,Condo in Málaga · ★4.62 · 2 bedrooms · 2 beds · 1 bath,277832461,Maria Carmen,,Carretera de Cadiz,36.68624,-4.44741,Entire home/apt,131,2,13,2023-02-21,0.25,1,215,1,VFT/MA/33085
36966653,Rental unit in Málaga · ★4.29 · 7 bedrooms · 10 beds · 2 baths,5890675,La Recepción,,Centro,36.723858,-4.417347,Entire home/apt,562,1,14,2023-08-20,0.26,64,65,4,CTC-2019124825
36971068,Loft in Málaga · ★4.95 · 1 bedroom · 1 bed · 1 bath,90834382,Caroline,,Centro,36.71874,-4.41067,Entire home/apt,82,4,125,2023-12-11,2.32,6,0,41,VFT/MA/34260
36991158,Rental unit in Málaga · ★4.46 · 1 bedroom · 1 bed · 1 shared bath,222870816,Eddy,,Carretera de Cadiz,36.69752,-4.45545,Private room,28,1,26,2022-04-17,0.49,1,179,0,Exempt
36995539,Condo in Málaga · ★5.0 · 4 bedrooms · 4 beds · 2 baths,278136593,Enrique,,Teatinos-Universidad,36.71898,-4.48199,Entire home/apt,75,5,5,2023-08-07,0.29,1,182,2,-CTC-2019130690
37004195,Rental unit in Málaga · ★4.90 · 2 bedrooms · 2 beds · 2.5 baths,37235477,Marta,,Centro,36.721161,-4.423908,Entire home/apt,128,2,49,2023-12-28,1.60,1,345,21,VFT/MA/41991
37007273,Rental unit in Málaga · ★4.60 · 1 bedroom · 1 bed · 1 bath,102906432,Mariano,,Centro,36.72846,-4.41954,Entire home/apt,48,3,35,2023-10-01,0.65,6,13,9,CTC-2019137086
37067583,Rental unit in Málaga · 2 bedrooms · 2 beds · 1 bath,17585280,Pablo Y Marisa,,Centro,36.72908,-4.41192,Entire home/apt,116,7,2,2023-05-16,0.24,12,309,2,A/MA/01334
37069758,Rental unit in Málaga · ★4.63 · 1 bedroom · 2 beds · 1 bath,278821830,Remy,,Centro,36.72443,-4.42038,Entire home/apt,86,1,152,2023-12-16,2.81,110,309,39,CTC-2019138228
37078614,Rental unit in Málaga · ★5.0 · 1 bedroom · 2 beds · 1 bath,54358669,Pedro,,Carretera de Cadiz,36.70216770273427,-4.435321871949585,Entire home/apt,83,3,3,2023-12-13,1.17,2,231,3,VFT/MA/19414
37084887,Rental unit in Málaga · ★4.21 · 3 bedrooms · 3 beds · 1 bath,1860444,Guanarteme,,Centro,36.72383,-4.41819,Entire home/apt,110,3,14,2023-08-14,0.26,1,182,4,VFT/MA/29124
37086303,Rental unit in Málaga · ★4.61 · 1 bedroom · 2 beds · 1 bath,41025209,Maribel,,Este,36.71695,-4.3503,Entire home/apt,55,3,18,2023-12-10,0.91,5,347,11,CTC-2018181293
37106581,Rental unit in Málaga · ★4.86 · 2 bedrooms · 2 beds · 1 bath,276375621,Laura,,Centro,36.72143,-4.41857,Entire home/apt,133,3,21,2023-08-19,0.39,1,311,4,VFT/MA/27121
37117822,Rental unit in Málaga · ★4.76 · 1 bedroom · 2 beds · 1 bath,23322550,Maria Teresa,,Centro,36.71419906616211,-4.428898811340332,Entire home/apt,108,4,42,2023-09-24,0.79,1,303,3,2019141368
37118589,Rental unit in Málaga · ★4.83 · 2 bedrooms · 1 bed · 1 shared bath,1818596,Ori,,Este,36.71991,-4.36064,Private room,37,3,23,2023-05-02,0.43,2,59,1,Exempt
37120903,Rental unit in Málaga · ★4.96 · 1 bedroom · 1 bed · 1 bath,90834382,Caroline,,Centro,36.7207,-4.41004,Entire home/apt,106,4,148,2023-12-12,2.77,6,89,44,VFT/MA/34260
37141414,Villa in Málaga · ★4.85 · 5 bedrooms · 11 beds · 3.5 baths,12819931,Ana,,Churriana,36.65859,-4.50781,Entire home/apt,286,2,55,2023-11-05,1.04,3,162,20,CTC-2019135699
37166942,Rental unit in Málaga · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,4655095,Macarena,,Carretera de Cadiz,36.7057,-4.43719,Private room,30,1,133,2023-12-22,2.48,4,104,61,VFT/MA/33035
37177491,Rental unit in Málaga · 2 bedrooms · 5 beds · 1 bath,150131163,Francisco,,Centro,36.71757,-4.42559,Entire home/apt,,3,0,,,1,0,0,VFT/MA/31532
37177845,Rental unit in Málaga · ★4.90 · 1 bedroom · 1 bed · 1 bath,195999768,Patrimonial,,Este,36.72061,-4.35837,Entire home/apt,110,2,50,2023-09-23,0.93,2,279,8,CTC-2019114228
37178979,Rental unit in Málaga · ★4.50 · 1 bedroom · 1 bed · 2 shared baths,277663300,Albert,,Centro,36.72416,-4.42774,Private room,86,1,14,2023-06-04,0.26,17,143,1,VFT/MA/32084
37180366,Rental unit in Málaga · ★4.69 · 3 bedrooms · 4 beds · 1.5 baths,41543634,Joaquín,,Carretera de Cadiz,36.69865,-4.44313,Entire home/apt,114,6,16,2022-08-15,0.30,1,119,0,vft/ma/35586
37181161,Rental unit in Málaga · ★4.85 · 1 bedroom · 2 beds · 2 shared baths,277663300,Albert,,Centro,36.72416,-4.42774,Private room,97,1,13,2023-09-25,0.24,17,150,2,VFT/MA/32084
37182261,Rental unit in Málaga · ★4.56 · 1 bedroom · 1 bed · 2 shared baths,277663300,Albert,,Centro,36.72416,-4.42774,Private room,93,1,9,2023-05-27,0.17,17,132,1,VFT/MA/32084
37213262,Rental unit in Málaga · ★5.0 · 3 bedrooms · 4 beds · 2 baths,82241858,Lydia,,Centro,36.7281393,-4.4239764,Entire home/apt,359,1,14,2023-12-28,0.26,1,84,12,VFT/MA/35628
37236283,Loft in Málaga · ★4.31 · 1 bedroom · 1 bed · 1 bath,152016953,Del Parque Flats,,Centro,36.72694,-4.41629,Entire home/apt,79,1,13,2023-10-31,0.24,60,332,2,CTC2019130878
37268075,Rental unit in Málaga · ★4.45 · 1 bedroom · 2 beds · 1 bath,89705945,Antonio.,,Centro,36.71777,-4.41212,Entire home/apt,80,1,85,2023-12-01,1.60,50,75,21,CTC-2019138018
37274125,Rental unit in Málaga · ★3.75 · 2 bedrooms · 20 beds · 1 bath,245999359,Armando,,Centro,36.71915,-4.41734,Entire home/apt,46,1,4,2020-01-04,0.08,1,0,0,Exempt
37288024,Condo in Málaga · ★5.0 · 1 bedroom · 2 beds · 1 bath,3278020,Maite,,Churriana,36.66601,-4.46265,Entire home/apt,102,3,58,2023-12-09,1.09,1,0,28,VFT/MA/33640
37308086,Rental unit in Málaga · ★4.57 · Studio · 2 beds · 1 bath,41025209,Maribel,,Este,36.71811,-4.34822,Entire home/apt,48,3,7,2020-07-19,0.13,5,213,0,VCT/MA 26979
37322834,Rental unit in Málaga · ★4.98 · 2 bedrooms · 2 beds · 1 shared bath,280961382,Antonio,,Este,36.71944,-4.36182,Private room,32,2,55,2023-10-22,1.02,2,175,14,CTC-2019138715
37329601,Rental unit in Málaga · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,280961382,Antonio,,Este,36.71962,-4.36129,Private room,27,4,41,2023-10-22,0.77,2,196,12,CTC-2019138715
37352053,Rental unit in Málaga · 1 bedroom · 2 beds · 1 bath,33591451,Marta,,Centro,36.72254,-4.42128,Entire home/apt,90,2,2,2019-08-19,0.04,2,0,0,VTF/MA/04384
37360477,Rental unit in Málaga · ★4.35 · 1 bedroom · 1 bed · 1.5 shared baths,156228684,Carlos,,Centro,36.72241,-4.4244,Private room,42,1,17,2023-10-01,0.32,2,0,4,Exempt
37364132,Rental unit in Málaga · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,281549064,Fran,,Centro,36.71873,-4.42172,Entire home/apt,96,2,112,2023-10-26,2.13,1,0,26,CTC-2019140530
37385745,Rental unit in Málaga · ★4.82 · 3 bedrooms · 6 beds · 2 baths,94736627,Rocío,,Centro,36.71862,-4.42134,Entire home/apt,326,1,38,2023-11-16,0.73,38,153,13,VFT/MA/36393
37388219,Home in Málaga · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,85368613,Monika,,Churriana,36.66493,-4.46336,Private room,46,1,151,2023-11-19,2.83,4,58,12,CTC-2019084631
37391197,Rental unit in Málaga · ★4.53 · 1 bedroom · 1 bed · 1.5 baths,156228684,Carlos,,Centro,36.72289,-4.4243,Private room,42,1,30,2023-10-29,0.56,2,63,9,Exempt
37435269,Condo in Málaga · ★4.67 · 3 bedrooms · 4 beds · 2 baths,16650042,R.U Sto Tomas,,Teatinos-Universidad,36.72106,-4.47001,Entire home/apt,50,10,12,2023-08-26,0.23,12,37,3,A/MA/01590
37435853,Condo in Málaga · ★4.78 · 4 bedrooms · 6 beds · 2 baths,16650042,R.U Sto Tomas,,Teatinos-Universidad,36.72179,-4.46658,Entire home/apt,60,10,9,2023-08-31,0.30,12,61,3,A/MA/01590
37443415,Home in Málaga · 6 bedrooms · 7 beds · 2 baths,8899725,Roberto,,Centro,36.72895,-4.42555,Entire home/apt,450,40,0,,,2,0,0,Exempt
37487677,Rental unit in Málaga · ★4.74 · 3 bedrooms · 5 beds · 1 bath,282811750,Patricia,,Centro,36.71344,-4.42795,Entire home/apt,154,2,76,2023-09-03,1.42,2,48,14,VTF/MA/25468
37494230,Condo in Málaga · ★4.78 · 2 bedrooms · 7 beds · 2 baths,280021916,Maria Angeles,,Centro,36.72409,-4.42003,Entire home/apt,999,1,9,2020-08-20,0.17,1,365,0,VFT/MA/35692
37521031,Rental unit in Málaga · ★4.52 · 1 bedroom · 1 bed · 1 shared bath,283241143,Alessandro,,Centro,36.72703,-4.42849,Private room,39,2,113,2023-11-28,2.12,4,351,33,CTC-2019145019
37522729,Rental unit in Málaga · ★4.81 · 3 bedrooms · 6 beds · 2 baths,46055741,Ricardo,,Centro,36.71651,-4.42426,Entire home/apt,202,3,54,2023-08-21,1.01,23,84,9,CTC-2019011587
37528303,Rental unit in Málaga · ★4.49 · 1 bedroom · 1 bed · 1 bath,46055741,Ricardo,,Centro,36.72341,-4.42178,Entire home/apt,107,3,81,2023-12-14,1.52,23,80,19,VFT/MA/35854
37530897,Guesthouse in Málaga · 1 bedroom · 1 bed · 1.5 shared baths,273755199,Rosa,,Cruz De Humilladero,36.72354,-4.45659,Private room,100,2,0,,,6,179,0,CTC-2019125782
37531406,Guesthouse in Málaga · 1 bedroom · 2 beds · 1 shared bath,273755199,Rosa,,Cruz De Humilladero,36.72179,-4.45794,Private room,100,2,0,,,6,179,0,CTC-2019125782
37533093,Guesthouse in Málaga · 1 bedroom · 1 bed · 1 shared bath,273755199,Rosa,,Teatinos-Universidad,36.72133,-4.4583,Private room,100,4,1,2021-08-29,0.04,6,179,0,CTC-2019125782
37543860,Cottage in Málaga · ★4.82 · 3 bedrooms · 6 beds · 1.5 baths,283560692,Jose Manuel,,Campanillas,36.744,-4.58237,Entire home/apt,143,2,11,2023-11-25,0.38,1,351,6,CTC-2019145253
37546085,Rental unit in Málaga · ★4.51 · 1 bedroom · 2 beds · 1 shared bath,283241143,Alessandro,,Centro,36.72646,-4.42826,Private room,40,2,107,2023-12-04,2.01,4,351,38,CTC-2019145019
37578106,Rental unit in Málaga · ★4.71 · 2 bedrooms · 3 beds · 1 bath,8544512,Malaga Center Flat,,Centro,36.72234,-4.42194,Entire home/apt,117,1,52,2023-12-10,1.03,68,284,20,CTC-2019141538
37578260,Rental unit in Málaga · ★5.0 · 1 bedroom · 2 beds · 1 bath,174519477,Laura,,Centro,36.72169,-4.42343,Entire home/apt,130,3,7,2023-12-28,0.19,3,295,3,VFT/MA/35914
37584994,Rental unit in Málaga · ★4.50 · 3 bedrooms · 4 beds · 1.5 baths,283241143,Alessandro,,Centro,36.72545,-4.4287,Entire home/apt,114,2,10,2023-12-17,1.15,4,165,10,CTC-2019145019
